DATE,REPORT_TYPE,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,Sunrise,Sunset
2016-01-03T23:59:00,SOD  ,19,26,72,30.17,29.44,24,11.6,0,1.8,39,29,22,340,25,T,1,T,340,21,SN,720,1633
2016-01-04T23:59:00,SOD  ,18,27,68,30.44,29.72,24,10,0,2.9,38,31,22,350,23,T,1,T,340,20,SN,720,1634
2016-01-05T23:59:00,SOD  ,18,25,74,30.47,29.7,23,10.1,0,1,40,33,17,200,25,0,1,0,210,21,,720,1635
2016-01-06T23:59:00,SOD  ,22,29,72,30.28,29.49,28,8.8,0,5.1,36,36,21,200,19,0,1,0,200,16,,720,1636
2016-01-07T23:59:00,SOD  ,27,38,68,30.07,29.29,33,7.4,0,14.1,27,41,34,120,18,0.01,1,0,140,13,,720,1637
2016-01-08T23:59:00,SOD  ,37,39,96,29.79,29.03,39,6.4,0,15.2,26,42,36,120,12,0.19,0,0,130,10,RA DZ BR,720,1638
2016-01-09T23:59:00,SOD  ,32,32,96,29.81,29.06,33,9.9,0,8.3,33,40,23,330,32,0.27,0,1.7,330,26,RA DZ SN PL FG BR,720,1639
2016-01-10T23:59:00,SOD  ,6,13,76,29.97,29.24,11,17.7,0,-10.7,52,23,2,330,37,T,1,T,330,28,SN,719,1640
2016-01-11T23:59:00,SOD  ,6,12,79,29.96,29.16,10,9.7,0,-11.6,53,24,-1,240,35,0.11,1,3.1,250,26,SN BR HZ,719,1641
2016-01-12T23:59:00,SOD  ,0,12,67,30.02,29.29,7,16.3,0,-11.6,53,20,3,280,34,0.01,3,0.1,310,26,SN BR BLSN,719,1642
2016-01-13T23:59:00,SOD  ,6,12,76,30,29.21,11,9.4,0,-11.5,53,25,-2,200,23,T,3,0.1,220,18,SN,718,1643
2016-01-14T23:59:00,SOD  ,28,34,76,29.67,28.89,32,10.4,0,10.5,31,44,24,200,29,0,2,0,190,21,,718,1644
2016-01-15T23:59:00,SOD  ,32,37,86,29.49,28.77,34,13.4,0,13.5,28,43,30,210,28,0.01,0,T,340,23,RA BR,718,1645
2016-01-16T23:59:00,SOD  ,16,20,68,29.86,29.16,22,13.8,0,-3.5,45,30,9,290,32,0,0,0,290,25,,717,1647
2016-01-17T23:59:00,SOD  ,-6,4,61,30.11,29.38,2,16.2,0,-19.4,61,8,-1,300,30,0,0,0,300,24,,717,1648
2016-01-18T23:59:00,SOD  ,-7,2,62,30.32,29.56,0,14,0,-21.4,63,7,-4,290,26,0,0,0,300,20,,716,1649
2016-01-19T23:59:00,SOD  ,-1,9,59,30.47,29.7,7,5.8,0,-14.4,56,17,0,300,18,0,0,0,300,15,,715,1650
2016-01-20T23:59:00,SOD  ,11,18,79,30.29,29.52,15,3.6,0,-5.4,47,23,12,260,11,0.05,0,0.9,250,9,SN BR,715,1651
2016-01-21T23:59:00,SOD  ,14,19,78,30.35,29.58,18,3.1,0,-4.5,46,29,9,40,12,0,0,0,70,8,BR,714,1653
2016-01-22T23:59:00,SOD  ,20,25,79,30.27,29.5,23,10.5,0,1.5,40,30,19,40,21,0.02,0,0.4,50,17,SN BR,714,1654
2016-01-23T23:59:00,SOD  ,20,27,74,30.18,29.41,25,6.3,0,3.5,38,33,20,320,18,T,0,T,340,14,SN,713,1655
2016-01-24T23:59:00,SOD  ,21,29,76,29.99,29.21,25,8.4,0,5.4,36,34,24,200,24,0,0,0,210,20,BR HZ,712,1656
2016-01-25T23:59:00,SOD  ,29,33,83,29.78,29.01,32,10.2,0,9.4,32,41,24,250,32,0.13,0,0,250,25,RA DZ BR,711,1658
2016-01-26T23:59:00,SOD  ,23,30,77,30.02,29.31,27,16.5,0,6.3,35,36,24,260,35,0.02,0,T,270,28,RA DZ SN PL BR,710,1659
2016-01-27T23:59:00,SOD  ,20,29,66,30.08,29.3,26,13.2,0,5.2,36,34,23,220,38,T,0,T,210,29,SN,710,1700
2016-01-28T23:59:00,SOD  ,25,34,71,29.73,28.99,30,15.3,0,10.1,31,39,29,340,29,T,0,T,340,22,,709,1701
2016-01-29T23:59:00,SOD  ,16,28,57,29.89,29.13,25,10.6,0,4,37,35,20,200,30,T,0,T,190,23,SN,708,1703
2016-01-30T23:59:00,SOD  ,32,41,76,29.67,28.93,37,8.6,0,16.9,24,46,35,190,25,T,0,0,190,20,RA,707,1704
2016-01-31T23:59:00,SOD  ,38,41,91,29.62,28.91,39,8.4,0,16.8,24,48,33,280,24,0.02,0,0,290,18,RA BR,706,1705
2016-02-01T23:59:00,SOD  ,30,38,82,30.03,29.3,33,5,0,13.7,27,45,30,50,16,0,0,0,280,10,BR,705,1707
2016-02-02T23:59:00,SOD  ,34,35,93,29.78,28.98,35,11.3,0,10.5,30,38,32,100,40,0.79,0,0,100,33,TS RA FG BR,704,1708
2016-02-03T23:59:00,SOD  ,30,33,86,29.74,29.04,32,13.4,0,8.3,32,37,28,240,30,0.02,0,T,280,23,RA SN FG BR,703,1709
2016-02-04T23:59:00,SOD  ,17,26,67,30.19,29.48,24,9.4,0,1.2,39,32,19,290,21,0,0,0,280,16,,702,1710
2016-02-05T23:59:00,SOD  ,21,30,73,30.33,29.59,26,6.7,0,5,35,34,25,320,19,T,T,T,330,17,,701,1712
2016-02-06T23:59:00,SOD  ,25,33,76,30.21,29.43,30,8.4,0,7.8,32,41,24,260,23,0,0,0,250,17,,659,1713
2016-02-07T23:59:00,SOD  ,29,38,70,29.82,29.03,34,13,0,12.6,27,43,32,250,29,0,0,0,250,22,,658,1714
2016-02-08T23:59:00,SOD  ,22,26,80,29.71,28.96,26,11.2,0,0.3,39,32,20,280,25,0.02,0,0.4,320,20,SN BR HZ,657,1716
2016-02-09T23:59:00,SOD  ,10,17,73,29.87,29.13,15,14.6,0,-8.9,48,21,13,330,26,0.02,1,0.6,320,20,SN BR,656,1717
2016-02-10T23:59:00,SOD  ,2,14,61,30.07,29.34,11,11.4,0,-12.2,51,18,9,320,26,0,1,0,320,21,,655,1718
2016-02-11T23:59:00,SOD  ,2,14,56,30.29,29.54,12,7.2,0,-12.4,51,21,7,340,18,0,0,0,340,15,,653,1719
2016-02-12T23:59:00,SOD  ,2,15,53,30.25,29.52,14,17,0,-11.7,50,23,7,320,37,T,0,T,320,30,SN,652,1721
2016-02-13T23:59:00,SOD  ,-5,10,47,30.55,29.78,7,8.9,0,-17,55,17,2,340,26,0,0,0,330,21,,651,1722
2016-02-14T23:59:00,SOD  ,7,14,71,30.25,29.44,14,11.9,0,-13.3,51,18,9,110,25,0.1,0,2.3,130,22,SN FZFG BR FG,649,1723
2016-02-15T23:59:00,SOD  ,20,23,90,29.91,29.13,22,6.7,0,-4.6,42,27,18,240,14,0.01,2,0.1,260,12,FZDZ SN BR RA,648,1724
2016-02-16T23:59:00,SOD  ,23,29,81,29.88,29.15,26,4.7,0,1.1,36,33,24,360,18,0.04,2,0.4,300,14,SN BR,647,1726
2016-02-17T23:59:00,SOD  ,18,28,68,30.24,29.52,24,6.4,0,-0.2,37,34,21,360,15,0,1,0,50,13,BR HZ,645,1727
2016-02-18T23:59:00,SOD  ,26,33,72,30.21,29.42,31,15.1,0,4.5,32,42,23,170,35,0,0,0,170,26,,644,1728
2016-02-19T23:59:00,SOD  ,36,52,60,29.68,28.94,43,26.5,0,23.2,13,62,41,250,62,0,0,0,250,45,,642,1730
2016-02-20T23:59:00,SOD  ,32,48,55,29.88,29.17,41,12.1,0,18.8,17,57,38,240,29,0,0,0,270,22,,641,1731
2016-02-21T23:59:00,SOD  ,30,35,76,30.12,29.41,34,9.2,0,5.5,30,41,29,30,22,0,0,0,40,17,,640,1732
2016-02-22T23:59:00,SOD  ,28,35,74,30.16,29.41,33,3.7,0,5.1,30,44,26,110,15,0,0,0,70,13,,638,1733
2016-02-23T23:59:00,SOD  ,26,36,69,30.08,29.31,32,6.7,0,5.8,29,45,26,40,24,0,0,0,40,17,BR,637,1734
2016-02-24T23:59:00,SOD  ,27,34,76,29.7,28.94,31,22.7,0,3.4,31,36,32,30,44,0.15,0,1.7,20,32,SN FG BR,635,1736
2016-02-25T23:59:00,SOD  ,21,34,62,29.98,29.28,29,16.6,0,3,31,37,31,330,34,T,0,T,330,28,SN,634,1737
2016-02-26T23:59:00,SOD  ,18,29,60,30.19,29.44,27,9.3,0,-2.3,36,33,24,240,18,T,0,T,260,15,,632,1738
2016-02-27T23:59:00,SOD  ,27,41,58,29.91,29.13,36,15,0,9.3,24,54,28,240,32,0,0,0,250,24,,630,1739
2016-02-28T23:59:00,SOD  ,36,49,61,29.59,28.85,43,20,0,16.9,16,62,36,220,41,0.08,0,0,320,31,RA,629,1741
2016-02-29T23:59:00,SOD  ,27,40,67,29.92,29.2,33,15,0,7.7,25,52,28,250,31,T,0,T,310,24,RA DZ FZRA PL,627,1742
2016-03-01T23:59:00,SOD  ,20,24,81,29.91,29.18,23,17.1,0,-8.4,41,30,18,30,35,0.1,0,1,330,26,FZRA FZDZ SN PL FZFG BR RA FG,626,1743
